,official_case_id,type_of_crime,location,datetime,year_date,time,victim_sex,offender_sex,number_of_victims,number_of_offenders,homicide,hate_crime-disability,hate_crime-gender,hate_crime-gender_identity,hate_crime-religious,hate_crime-sexual_orientation,hate_crime-racial/ethnicity,verbal_abuse/verbal_assault,property_damage,drug_offenses,general_assault,sexual_assault,sexual_harassment,property_crimes,unclassified
146,1178498,General Assault,"Kreutzwaldstraße, Kladow",2022-02-19 02:30:00,2022-02-19,02.30,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
147,1235719,"Property Crime, General Assault, Verbal Abuse, Resisting Arrest","Falkenseer Chaussee, Am Kiesteich, Reckeweg, Wolfshorst",2022-08-16 21:00:00,2022-08-16,21.00,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
148,1235706,"Property Damage, General Assault","Wilhelmstraße, Friedrichshain-Kreuzberg",2022-08-16 15:35:00,2022-08-16,15.35,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
149,1235705,Property Damage,"Joachimsthaler Straße, Pestalozzistraße",,2022-08-12,"6, 8.30",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1235524,Property Damage,Straße Alt-Moabit,2022-08-16 02:25:00,2022-08-16,02.25,Unknown,Unknown,4,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1235523,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation","Großer Tiergarten, Fauler See",2022-08-16 16:00:00,2022-08-16,16.00,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152,1235517,Property Damage,Alt-Biesdorf,2022-08-16 21:00:00,2022-08-16,21.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1235242,Homicide,"Rudower Straße, Neukölln",2022-08-15 08:45:00,2022-08-15,08.45,Female,Female,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1235182,"Property Damage, Evading Police Control, Urkundenfälschung, Widerstand gegen Vollstreckungsbeamte",Prinzenallee Ecke Soldiner Straße,2022-08-15 17:30:00,2022-08-15,17.30,Male,Male,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
155,1234914,"Property Crime, Theft","Martin-Luther-Straße, Wilmersdorf",2022-08-14 17:30:00,2022-08-14,17.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,1234911,"Property Damage, Drug Offenses","Kurfürstendamm, Kleiststraße, Straße An der Urania, Lützowufer, Schöneberger Ufer",2022-08-14 04:15:00,2022-08-14,04.15,Unknown,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
157,1234879,"Property Damage, Arson",Straße Alt-Moabit,2022-08-14 02:30:00,2022-08-14,02.30,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1234845,Unclassified,"Grunewald, Charlottenburg-Wilmersdorf",2022-08-13 21:00:00,2022-08-13,21.00,Unknown,Unknown,Unknown,40,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
159,1234844,"Property Damage, Hate Crime - Racial/Ethnicity","Köllnische Straße, Rudower Straße, Niederschöneweide",2022-08-11 11:30:00,2022-08-11,11.30,Unknown,Unknown,79,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1234713,Property Crime,"Karl-Marx-Straße, Neckarstraße",2022-08-12 18:00:00,2022-08-12,18.00,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1234672,"Hate Crime - Gender Identity, Verbal Abuse, General Assault",Amsterdamer Straße / Turiner Straße,2022-08-12 20:00:00,2022-08-12,20.00,Female,Male,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
162,1234617,"General Assault, Verbal Abuse",Rudi-Dutschke-Straße,2022-08-12 22:10:00,2022-08-12,22.10,Male,Male,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163,1234614,"Property Damage, Homicide",Gervinusstraße,2022-08-12 23:00:00,2022-08-12,23.00,Female,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
164,1234501,"General Assault, Homicide","Senftenberger Ring, Märkisches Viertel, Reinickendorf",2022-08-11 09:10:00,2022-08-11,09.10,Male,Male,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
165,1234314,Property Crime,Brunnenplatz,2022-08-11 00:25:00,2022-08-11,00.25,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1234312,"General Assault, Property Damage",Kreuzungsbereich der Prinz-Eugen-Straße/Schulstraße,2022-08-11 21:40:00,2022-08-11,21.40,Male,Male,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
167,1234237,Property Damage,"Plonzstraße, Lichtenberg",,2022-08-11,Kurz vor Mitternacht,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
168,1234011,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation",Frankfurter Allee,2022-08-10 21:40:00,2022-08-10,21.40,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
169,1233961,"General Assault, Property Damage","Syringenplatz, Prenzlauer Berg",2022-08-10 20:00:00,2022-08-10,20.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
170,1233919,Property Damage,Treseburger Straße,2022-08-10 03:00:00,2022-08-10,03.00,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
171,1233794,"Property Damage, Arson","Aronsstraße, Neukölln",2022-08-09 20:15:00,2022-08-09,20.15,Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
172,1233674,Property Crime,"Skalitzer Straße, Görlitzer Park",2022-08-09 18:00:00,2022-08-09,18.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,1233610,Property Damage,"Altenbraker Straße, Emser Straße",2022-08-09 01:45:00,2022-08-09,01.45,Unknown,Unknown,"4 (3 bikes, 1 Vespa)",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
174,1233603,"Property Damage, Drug Offenses",Beusselstraße,2022-08-09 19:00:00,2022-08-09,19.00,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
175,1233600,Property Damage,"Cranachstraße, Tempelhof-Schöneberg",2022-08-09 03:00:00,2022-08-09,03.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
176,1233599,"Property Damage, Arson","Pablo-Picasso-Straße, Neu-Hohenschönhausen, Lichtenberg",2022-08-09 09:00:00,2022-08-09,09.00,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
177,1140107,"Property Damage, Unclassified","Kniprodestraße, Reichweindamm in Charlottenburg-Nord",2021-01-28 15:00:00,2021-01-28,15.00,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178,1140067,"General Assault, Property Damage",Karl-Marx-Platz,,2021-01-28,Unknown,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
179,1140037,Property Damage,"Kaiser-Wilhelm-Straße, Steglitz-Zehlendorf",2021-01-28 15:10:00,2021-01-28,15.10,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
180,1139721,"Property Damage, General Assault",Nürnberger Straße,2021-01-27 22:30:00,2021-01-27,22.30,Unknown,Male,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
181,1178156,"General Assault, Property Damage","Naunynstraße, Adalbertstraße",2022-02-18 20:30:00,2022-02-18,20.30,Male,Male,2,10-15,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
182,1177928,"Property Crime, Theft","Buschallee, Grüntaler Straße, Gesundbrunnen",2022-02-17 18:30:00,2022-02-17,18.30,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,1177791,"General Assault, Property Damage","Lohmühlenstraße, Schlesisches Tor",2022-02-17 23:00:00,2022-02-17,23.00,Male,Male,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
184,1177727,"Homicide, Property Theft",Eingangsbereich zum Görlitzer Park in der Skalitzer Straße,2022-02-17 01:00:00,2022-02-17,01.00,Male,Male,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,1177294,Property Damage,Altstädter Ring / Carl-Schurz-Straße / Klosterstraße / Seegefelder Straße,2022-02-16 01:45:00,2022-02-16,01.45,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186,1177291,"Drug Offenses, Property Crimes",bezirksübergreifend,,2022-02-16,Unknown,Unknown,Male,Unknown,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
187,1177279,"Property Crimes, General Assault",Wollankstraße,,2022-02-16,Mitternacht,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
188,1177275,"Property Damage, Driving Under the Influence",Greifswalder Straße,2022-02-16 12:30:00,2022-02-16,12.30,"Male, Female",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
189,1177215,"Property Crime, General Assault, Verbal Abuse","Rosenbecker Straße, Marzahn-Hellersdorf",2022-02-16 20:00:00,2022-02-16,20.00,Male,Male,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
190,1177079,"Property Damage, Arson",Straße Alt-Moabit,2022-02-16 01:45:00,2022-02-16,01.45,Unknown,Unknown,3,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
191,1177075,"Verbal Abuse, Hate Crime - Racial/Ethnicity",Alt-Moabit Straße,2022-02-16 14:20:00,2022-02-16,14.20,Female,"Female, Male",1,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1176451,"Property Crime, Theft","Hessenallee, Westend",2022-02-16 19:15:00,2022-02-16,19.15,Female,Unknown,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,1176450,"Homicide, Property Damage",Hohenzollerndamm,2022-02-14 20:30:00,2022-02-14,20.30,Male,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1176430,"Property Crime, General Assault","Büschingstraße, Friedrichshain-Kreuzberg",2022-02-14 15:00:00,2022-02-14,15.00,Female,"Male, Female",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
195,1176304,"General Assault, Verbal Abuse, Property Damage, Possession of a Weapon","Siriusstraße, Treptow-Köpenick",2022-02-14 21:50:00,2022-02-14,21.50,Male,Male,1,10-15,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
196,1176291,Property Damage,A 10 in Pankow,2022-02-14 15:45:00,2022-02-14,15.45,"Female, Male",Unknown,6,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
197,1176206,"General Assault, Property Damage","Stendaler Straße, Marzahn-Hellersdorf",2022-02-13 04:50:00,2022-02-13,04.50,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
198,1176205,"Property Crime, General Assault","Kronprinzessinenweg, Nikolassee",2022-02-13 00:40:00,2022-02-13,00.40,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
199,1176204,Property Damage,"Straße Am Maselakepark, Hakenfelde, Spandau",2022-02-13 16:00:00,2022-02-13,16.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200,1176203,Property Damage, Schöneweide,2022-02-13 08:00:00,2022-02-13,08.00,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201,1176202,"General Assault, Property Damage",Skalitzer Straße Ecke Manteuffelstraße,2022-02-12 23:30:00,2022-02-12,23.30,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
202,1176200,"Property Damage, Unclassified","Bernkasteler Straße, Weißensee",2022-02-12 22:45:00,2022-02-12,22.45,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
203,1176139,"Property Crimes, Property Damage","Popitzweg, Siemensstadt, Spandau",2022-02-11 05:10:00,2022-02-11,05.10,Unknown,Male,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
204,1176138,Property Damage,Karl-Liebknecht-Straße,2022-02-11 18:00:00,2022-02-11,18.00,Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
205,1176105,"Property Crime, Unauthorized Entry",Güntzelstraße/Pfalzburger Straße,2022-02-11 13:30:00,2022-02-11,13.30,Unknown,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,1176069,"Verbal Abuse, General Assault",Kurfürstendamm,2022-02-11 14:10:00,2022-02-11,14.10,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
207,1176067,"Property Crimes, Theft","Oberbaumstraße, Am Planufer",2022-02-11 01:30:00,2022-02-11,01.30,Unknown,Male,Unknown,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208,1176065,Property Damage,Lichtenrader Damm,2022-02-11 22:00:00,2022-02-11,22.00,Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
209,1176045,"Verbal Abuse, Hate Crime - Religious"," Friedrich-Wilhelm-Platz, Einmündung Friedrich-Wilhelm-Platz/Schmiljanstraße",,2022-02-11,19.40 and 21.15,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,1165563,"General Assault, Property Crime, Verbal Abuse","Kiefholzstraße, Treptow-Köpenick",2022-01-11 20:40:00,2022-01-11,20.40,Female,Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
211,1165422,Property Crime,Pankow,,2022-01-26,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1165293,"Drug Offenses, Property Crimes","Scharnweberstraße, BAB A 100, Kaiserdamm Süd, Königin-Elisabeth-Straße",2022-01-10 21:45:00,2022-01-10,21.45,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
213,1199074,"General Assault, Verbal Abuse, Property Damage","Karl-Lade-Straße, Lichtenberg",2022-04-25 17:50:00,2022-04-25,17.50,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
214,1199050,"Property Crime, Fraud",Berlinweit,,2022-04-25,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,1198983,"Property Damage, Arson","Gervinusstraße, Holtzendorffstraße, Kurfürstendamm, Pestalozzistraße, Stuttgarter Platz, Joachim-Friedrich-Straße, Albrecht-Achilles-Straße",2022-04-25 01:30:00,2022-04-25,01.30,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1198922,"Property Crime, Fraud",Berlinweit,,2022-04-25,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,1198910,"Property Damage, Arson","Innstraße, Neukölln",2022-04-25 03:30:00,2022-04-25,03.30,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1198829,"Homicide, Property Crime","Chausseestraße, Mitte",2022-04-24 08:00:00,2022-04-24,08.00,Male,Male,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,1198827,Property Crime,"Lichtenrade, Spirdingseestraße, Keithstraße",2022-04-24 23:20:00,2022-04-24,23.20,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1198823,"General Assault, Property Damage",Donaustraße,2022-04-24 19:30:00,2022-04-24,19.30,Male,Male,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
221,1198822,Property Damage,Brodowiner Ring,,2022-04-24,Mitternacht,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1198812,"Verbal Abuse, Hate Crime - Gender Identity (Anti-Transgender)",Falkenberger Chaussee/Prendener Straße,2022-04-23 19:20:00,2022-04-23,19.20,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,1198811,"General Assault, Property Crime", Eichborndamm,2022-04-23 01:00:00,2022-04-23,01.00,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
224,1198794,"General Assault, Verbal Abuse, Hate Crime - Racial/Ethnicity", Heinrich-Heine-Straße,2022-04-23 20:10:00,2022-04-23,20.10,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
225,1198791,"General Assault, Property Damage, Drug Offenses, Verbal Abuse",Gartenstraße,2022-04-23 00:50:00,2022-04-23,00.50,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
226,1198596,"Property Damage, Arson","Johannisthaler Chaussee Ecke Heideläuferweg, Neukölln",2022-04-22 00:10:00,2022-04-22,00.10,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
227,1198581,Property Damage,"Warnemünder Straße, Neu-Hohenschönhausen",2022-04-22 16:00:00,2022-04-22,16.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1198379,"Property Crimes, Possession of a Weapon",Schönwalder Straße/ Am Kloetzepark,2022-04-21 19:30:00,2022-04-21,19.30,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
229,1198352,Arson,"Wilhelmstadt, Fahremundstraße",2022-04-21 10:30:00,2022-04-21,10.30,Unknown,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,1198315,"Property Crime, General Assault, Verbal Abuse",Pariser Platz,2022-04-21 19:00:00,2022-04-21,19.00,Male,"Male, Female",2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
231,1198235,"General Assault, Property Crime",Hertabrücke,2022-04-21 06:25:00,2022-04-21,06.25,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
232,1197985,"Property Damage, General Assault","Sonnenallee, Michael-Bohnen-Rings",2022-04-21 22:45:00,2022-04-21,22.45,Unknown,Unknown,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
233,1197950,Property Damage,"Fritz-Erler-Allee, Gropiusstadt",2022-04-21 21:00:00,2022-04-21,21.00,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
234,1197898,"Verbal Abuse, General Assault",Coppistraße,2022-04-20 13:45:00,2022-04-20,13.45,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,1197643,Property Crimes,"Janusz-Korczak-Straße, Hellersdorf",2022-04-20 05:00:00,2022-04-20,05.00,Unknown,Male,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
236,1197625,"Property Damage, Attempted Evasion of Arrest",Marzahn-Hellersdorf,2022-04-20 14:15:00,2022-04-20,14.15,Male,Male,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
237,1197567,Property Damage,Belziger Straße/Eisenacher Straße,2022-04-20 16:00:00,2022-04-20,16.00,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
238,1197529,"General Assault, Property Crimes","Müllerstraße, Wedding",2022-04-20 13:40:00,2022-04-20,13.40,Male,"Male, Female",1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
239,1197512,Property Crime,Oberbaumstraße,2022-04-20 17:45:00,2022-04-20,17.45,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,1197476,"General Assault, Verbal Abuse, Property Damage, Attempted Nötigung",Fennpfuhl,2022-04-20 01:30:00,2022-04-20,01.30,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
241,1197250,"General Assault, Property Damage","Neukölln, Hermannplatz, Sonnenallee, Friedelstraße",2022-04-19 16:00:00,2022-04-19,16.00,Male,Unknown,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
242,1197130,Property Damage,Scharnweberstraße/Antonienstraße,2022-04-19 16:25:00,2022-04-19,16.25,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
243,1197121,Property Crime,Hasenheide Straße,2022-04-19 05:00:00,2022-04-19,05.00,Unknown,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,1197109,Robbery,"Neukölln, Rudow, Neuköllner Straße",2022-04-19 19:45:00,2022-04-19,19.45,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,1197089,"Property Crime, Property Damage","Gutschmidtstraße, Neukölln",2022-04-19 03:50:00,2022-04-19,03.50,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
246,1196979,"General Assault, Verbal Abuse, Possession of a Weapon",Hermannstraße,2022-04-18 08:00:00,2022-04-18,08.00,Unknown,Male,Multiple,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
247,1196978,"Property Damage, Drug Offenses","Otto-Braun-Straße, Karl-Marx-Allee",2022-04-18 18:30:00,2022-04-18,18.30,"Female, Male, Child",Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
248,1196977,"Property Damage, General Assault",Köpenicker Straße,2022-04-18 22:50:00,2022-04-18,22.50,Unknown,Unknown,0,Multiple,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
249,1196975,Property Crime,"Hakenfelde, Streitstraße",,2022-04-18,Mitternacht,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
